	pred	label	score
7765	0	NEGATIVE	0.99807197
7766	0	NEGATIVE	0.9948367
7767	0	NEGATIVE	0.99329716
7768	0	NEGATIVE	0.9900929
7769	0	NEGATIVE	0.985334
7770	0	NEGATIVE	0.9950122
7771	0	NEGATIVE	0.9931775
7772	0	NEGATIVE	0.99819595
7773	0	NEGATIVE	0.9926302
7774	0	NEGATIVE	0.9988793
7775	0	NEGATIVE	0.9979075
7776	0	NEGATIVE	0.9982935
7777	0	NEGATIVE	0.99546456
7778	0	NEGATIVE	0.97648776
7779	0	NEGATIVE	0.94905156
7780	0	NEGATIVE	0.99829173
7781	0	NEGATIVE	0.9985265
7782	0	NEGATIVE	0.9931665
7783	1	POSITIVE	0.9720204
7784	0	NEGATIVE	0.9969878
7785	0	NEGATIVE	0.9991051
7786	0	NEGATIVE	0.9976654
7787	0	NEGATIVE	0.995798
7788	0	NEGATIVE	0.9983409
7789	0	NEGATIVE	0.9994565
7790	0	NEGATIVE	0.99868834
7791	1	POSITIVE	0.9791116
7792	1	POSITIVE	0.9919951
7793	0	NEGATIVE	0.99766487
7794	0	NEGATIVE	0.99595577
7795	0	NEGATIVE	0.99533063
7796	0	NEGATIVE	0.99776566
7797	0	NEGATIVE	0.99084735
7798	0	NEGATIVE	0.9925951
7799	0	NEGATIVE	0.9983018
7800	0	NEGATIVE	0.9969118
7801	0	NEGATIVE	0.9121035
7802	1	POSITIVE	0.9959947
7803	0	NEGATIVE	0.998549
7804	0	NEGATIVE	0.99787086
7805	1	POSITIVE	0.9976516
7806	0	NEGATIVE	0.99141806
7807	0	NEGATIVE	0.97736937
7808	0	NEGATIVE	0.98974085
7809	0	NEGATIVE	0.99761784
7810	0	NEGATIVE	0.993729
7811	1	POSITIVE	0.9931019
7812	0	NEGATIVE	0.9960722
7813	0	NEGATIVE	0.9980113
7814	0	NEGATIVE	0.9955511
7815	1	POSITIVE	0.99790126
7816	0	NEGATIVE	0.98686814
7817	0	NEGATIVE	0.99798745
7818	0	NEGATIVE	0.99895096
7819	0	NEGATIVE	0.9879315
7820	1	POSITIVE	0.98483247
7821	0	NEGATIVE	0.9981525
7822	0	NEGATIVE	0.9982045
7823	0	NEGATIVE	0.9562602
7824	0	NEGATIVE	0.9918116
7825	0	NEGATIVE	0.9979305
7826	1	POSITIVE	0.99523544
7827	0	NEGATIVE	0.9990239
7828	0	NEGATIVE	0.9975345
7829	0	NEGATIVE	0.9983056
7830	0	NEGATIVE	0.9953846
7831	1	POSITIVE	0.9861232
7832	1	POSITIVE	0.996287
7833	1	POSITIVE	0.8891415
7834	0	NEGATIVE	0.99469537
7835	0	NEGATIVE	0.98032445
7836	0	NEGATIVE	0.99146295
7837	1	POSITIVE	0.99297667
7838	0	NEGATIVE	0.9917819
7839	1	POSITIVE	0.93228453
7840	1	POSITIVE	0.99461377
7841	0	NEGATIVE	0.9989351
7842	0	NEGATIVE	0.99803627
7843	0	NEGATIVE	0.99949586
7844	0	NEGATIVE	0.9940279
7845	1	POSITIVE	0.9911341
7846	0	NEGATIVE	0.9899627
7847	0	NEGATIVE	0.9985356
7848	0	NEGATIVE	0.9988098
7849	1	POSITIVE	0.9867799
7850	0	NEGATIVE	0.99480885
7851	0	NEGATIVE	0.99793345
7852	0	NEGATIVE	0.99522793
7853	1	POSITIVE	0.989266
7854	0	NEGATIVE	0.9989314
7855	0	NEGATIVE	0.99363166
7856	0	NEGATIVE	0.99798185
7857	0	NEGATIVE	0.9953375
7858	0	NEGATIVE	0.99649966
7859	0	NEGATIVE	0.99880487
7860	0	NEGATIVE	0.9865541
7861	1	POSITIVE	0.98113227
7862	1	POSITIVE	0.99020284
7863	0	NEGATIVE	0.99702877
7864	0	NEGATIVE	0.99775094
7865	1	POSITIVE	0.96234983
7866	1	POSITIVE	0.9891356
7867	0	NEGATIVE	0.9983741
7868	1	POSITIVE	0.9896509
7869	0	NEGATIVE	0.99806345
7870	0	NEGATIVE	0.99883044
7871	0	NEGATIVE	0.9934145
7872	1	POSITIVE	0.89302045
7873	0	NEGATIVE	0.99794525
7874	0	NEGATIVE	0.9894302
7875	0	NEGATIVE	0.99866503
7876	0	NEGATIVE	0.9862636
7877	0	NEGATIVE	0.9809637
7878	1	POSITIVE	0.9876303
7879	0	NEGATIVE	0.99721426
7880	0	NEGATIVE	0.99479675
7881	0	NEGATIVE	0.9984659
7882	0	NEGATIVE	0.9265765
7883	0	NEGATIVE	0.9978593
7884	0	NEGATIVE	0.998088
7885	0	NEGATIVE	0.9943691
7886	0	NEGATIVE	0.9911643
7887	0	NEGATIVE	0.99764127
7888	0	NEGATIVE	0.99828804
7889	0	NEGATIVE	0.9984093
7890	0	NEGATIVE	0.9992639
7891	1	POSITIVE	0.9965047
7892	1	POSITIVE	0.7067538
7893	0	NEGATIVE	0.9986806
7894	0	NEGATIVE	0.9990461
7895	1	POSITIVE	0.98055005
7896	0	NEGATIVE	0.9878897
7897	0	NEGATIVE	0.97589636
7898	1	POSITIVE	0.9824801
7899	0	NEGATIVE	0.9991379
7900	0	NEGATIVE	0.99769545
7901	0	NEGATIVE	0.9992248
7902	0	NEGATIVE	0.9862614
7903	1	POSITIVE	0.7418345
7904	0	NEGATIVE	0.999281
7905	0	NEGATIVE	0.99728316
7906	0	NEGATIVE	0.9978971
7907	0	NEGATIVE	0.99772257
7908	0	NEGATIVE	0.9863762
7909	0	NEGATIVE	0.9847518
7910	0	NEGATIVE	0.9976446
7911	1	POSITIVE	0.9934789
7912	0	NEGATIVE	0.99883837
7913	0	NEGATIVE	0.99938047
7914	0	NEGATIVE	0.9981012
7915	1	POSITIVE	0.988565
7916	0	NEGATIVE	0.9947442
7917	1	POSITIVE	0.99388033
7918	1	POSITIVE	0.9787757
7919	1	POSITIVE	0.9956843
7920	0	NEGATIVE	0.9965049
7921	0	NEGATIVE	0.99713063
7922	0	NEGATIVE	0.9956348
7923	1	POSITIVE	0.96334034
7924	0	NEGATIVE	0.9965565
7925	1	POSITIVE	0.9899502
7926	0	NEGATIVE	0.9972391
7927	0	NEGATIVE	0.9882967
7928	0	NEGATIVE	0.98851126
7929	0	NEGATIVE	0.9974879
7930	0	NEGATIVE	0.99690276
7931	1	POSITIVE	0.9975995
7932	1	POSITIVE	0.9853748
7933	1	POSITIVE	0.9916722
7934	1	POSITIVE	0.98550147
7935	0	NEGATIVE	0.99623126
7936	0	NEGATIVE	0.99403167
7937	1	POSITIVE	0.98685557
7938	1	POSITIVE	0.9962477
7939	0	NEGATIVE	0.99615324
7940	0	NEGATIVE	0.9906411
7941	0	NEGATIVE	0.9957234
7942	0	NEGATIVE	0.9914094
7943	1	POSITIVE	0.94262487
7944	0	NEGATIVE	0.98965317
7945	1	POSITIVE	0.99000084
7946	0	NEGATIVE	0.99846995
7947	1	POSITIVE	0.9922414
7948	0	NEGATIVE	0.99876606
7949	1	POSITIVE	0.9880828
7950	0	NEGATIVE	0.99759054
7951	0	NEGATIVE	0.997461
7952	0	NEGATIVE	0.9964272
7953	1	POSITIVE	0.9719767
7954	0	NEGATIVE	0.9936784
7955	1	POSITIVE	0.6485346
7956	1	POSITIVE	0.9859491
7957	0	NEGATIVE	0.99864995
7958	1	POSITIVE	0.9949135
7959	0	NEGATIVE	0.99838144
7960	0	NEGATIVE	0.9977606
7961	1	POSITIVE	0.9773363
7962	0	NEGATIVE	0.9978469
7963	0	NEGATIVE	0.99739605
7964	1	POSITIVE	0.9943277
7965	0	NEGATIVE	0.99307853
7966	0	NEGATIVE	0.9958589
7967	1	POSITIVE	0.98704624
7968	1	POSITIVE	0.9881938
7969	0	NEGATIVE	0.9897795
7970	0	NEGATIVE	0.99938977
7971	1	POSITIVE	0.98895127
7972	0	NEGATIVE	0.9971777
7973	0	NEGATIVE	0.9861975
7974	0	NEGATIVE	0.9971737
7975	0	NEGATIVE	0.98504555
7976	0	NEGATIVE	0.98903906
7977	0	NEGATIVE	0.99787587
7978	0	NEGATIVE	0.98891705
7979	0	NEGATIVE	0.9964971
7980	1	POSITIVE	0.992199
7981	0	NEGATIVE	0.9965879
7982	0	NEGATIVE	0.9977211
7983	0	NEGATIVE	0.9811469
7984	0	NEGATIVE	0.95913637
7985	1	POSITIVE	0.99448997
7986	1	POSITIVE	0.9962126
7987	0	NEGATIVE	0.97107697
7988	1	POSITIVE	0.9924989
7989	0	NEGATIVE	0.998059
7990	0	NEGATIVE	0.99853766
7991	1	POSITIVE	0.99030364
7992	0	NEGATIVE	0.9983266
7993	0	NEGATIVE	0.99946624
7994	0	NEGATIVE	0.9984551
7995	0	NEGATIVE	0.9958602
7996	1	POSITIVE	0.9923994
7997	1	POSITIVE	0.9954053
7998	1	POSITIVE	0.9298773
7999	0	NEGATIVE	0.99757105
8000	0	NEGATIVE	0.99566424
8001	1	POSITIVE	0.9975657
8002	0	NEGATIVE	0.99919176
8003	1	POSITIVE	0.9917142
8004	0	NEGATIVE	0.98427004
8005	0	NEGATIVE	0.98861885
8006	0	NEGATIVE	0.9981813
8007	1	POSITIVE	0.9913119
8008	0	NEGATIVE	0.90362334
8009	1	POSITIVE	0.99567354
8010	0	NEGATIVE	0.9958799
8011	1	POSITIVE	0.9860598
8012	0	NEGATIVE	0.9780974
8013	0	NEGATIVE	0.9525611
8014	0	NEGATIVE	0.99922276
8015	1	POSITIVE	0.9806104
8016	0	NEGATIVE	0.9994628
8017	0	NEGATIVE	0.99350953
8018	1	POSITIVE	0.989654
8019	0	NEGATIVE	0.9984325
8020	0	NEGATIVE	0.9678193
8021	0	NEGATIVE	0.9937431
8022	0	NEGATIVE	0.9720446
8023	0	NEGATIVE	0.9894106
8024	0	NEGATIVE	0.99813527
8025	1	POSITIVE	0.9800847
8026	0	NEGATIVE	0.9989148
8027	1	POSITIVE	0.99830604
8028	1	POSITIVE	0.99043274
8029	1	POSITIVE	0.9933668
8030	0	NEGATIVE	0.9749304
8031	0	NEGATIVE	0.99795413
8032	1	POSITIVE	0.9873243
8033	1	POSITIVE	0.9917026
8034	0	NEGATIVE	0.99792933
8035	0	NEGATIVE	0.9953952
8036	0	NEGATIVE	0.99760026
8037	1	POSITIVE	0.9831428
8038	0	NEGATIVE	0.9973983
8039	0	NEGATIVE	0.99195725
8040	1	POSITIVE	0.9896968
8041	0	NEGATIVE	0.9975542
8042	0	NEGATIVE	0.9981286
8043	0	NEGATIVE	0.9980139
8044	0	NEGATIVE	0.997867
8045	0	NEGATIVE	0.9977638
8046	0	NEGATIVE	0.9954707
8047	0	NEGATIVE	0.9882211
8048	0	NEGATIVE	0.9926866
8049	0	NEGATIVE	0.9988949
8050	0	NEGATIVE	0.9980264
8051	0	NEGATIVE	0.9984861
8052	1	POSITIVE	0.9894597
8053	0	NEGATIVE	0.9787762
8054	0	NEGATIVE	0.98741657
8055	0	NEGATIVE	0.9984046
8056	1	POSITIVE	0.98672974
8057	0	NEGATIVE	0.9971824
8058	0	NEGATIVE	0.985703
8059	0	NEGATIVE	0.99214685
8060	1	POSITIVE	0.99821895
8061	0	NEGATIVE	0.98767745
8062	1	POSITIVE	0.994117
8063	0	NEGATIVE	0.9853359
8064	1	POSITIVE	0.99450487
8065	0	NEGATIVE	0.99535537
8066	0	NEGATIVE	0.99787647
8067	0	NEGATIVE	0.9689072
8068	1	POSITIVE	0.88300854
8069	0	NEGATIVE	0.9785541
8070	1	POSITIVE	0.99405074
8071	1	POSITIVE	0.9914014
8072	0	NEGATIVE	0.9986395
8073	1	POSITIVE	0.9922663
8074	1	POSITIVE	0.9858623
8075	0	NEGATIVE	0.99919856
8076	0	NEGATIVE	0.9948971
8077	0	NEGATIVE	0.9911071
8078	0	NEGATIVE	0.9968576
8079	1	POSITIVE	0.9928252
8080	0	NEGATIVE	0.995616
8081	1	POSITIVE	0.9950257
8082	0	NEGATIVE	0.96972513
8083	0	NEGATIVE	0.9981357
8084	0	NEGATIVE	0.98610884
8085	0	NEGATIVE	0.9981006
8086	0	NEGATIVE	0.9975706
8087	0	NEGATIVE	0.9899162
8088	0	NEGATIVE	0.9979036
8089	1	POSITIVE	0.98286736
8090	1	POSITIVE	0.9875943
8091	1	POSITIVE	0.9872768
8092	1	POSITIVE	0.97603524
8093	0	NEGATIVE	0.9934872
8094	0	NEGATIVE	0.9957738
8095	1	POSITIVE	0.9838072
8096	1	POSITIVE	0.8248786
8097	0	NEGATIVE	0.9988931
8098	0	NEGATIVE	0.99723595
8099	0	NEGATIVE	0.99229735
8100	0	NEGATIVE	0.99694496
8101	1	POSITIVE	0.99568474
8102	0	NEGATIVE	0.997468
8103	0	NEGATIVE	0.99821854
8104	0	NEGATIVE	0.99865127
8105	1	POSITIVE	0.9982292
8106	1	POSITIVE	0.99876857
8107	0	NEGATIVE	0.99678206
8108	0	NEGATIVE	0.9992316
8109	1	POSITIVE	0.97617614
8110	0	NEGATIVE	0.99865806
8111	1	POSITIVE	0.99723935
8112	0	NEGATIVE	0.9831007
8113	1	POSITIVE	0.97130734
8114	1	POSITIVE	0.99539703
8115	0	NEGATIVE	0.99748313
8116	0	NEGATIVE	0.9774055
8117	1	POSITIVE	0.9983092
8118	0	NEGATIVE	0.99838763
8119	0	NEGATIVE	0.9922709
8120	0	NEGATIVE	0.999099
8121	0	NEGATIVE	0.99198306
8122	0	NEGATIVE	0.99510807
8123	0	NEGATIVE	0.99494755
8124	1	POSITIVE	0.9977863
8125	0	NEGATIVE	0.9946465
8126	0	NEGATIVE	0.837339
8127	0	NEGATIVE	0.9982381
8128	0	NEGATIVE	0.94551915
8129	1	POSITIVE	0.9259701
8130	0	NEGATIVE	0.99770755
8131	0	NEGATIVE	0.9958909
8132	0	NEGATIVE	0.9938154
8133	0	NEGATIVE	0.9985713
8134	1	POSITIVE	0.9922378
8135	0	NEGATIVE	0.9993077
8136	0	NEGATIVE	0.9969564
8137	0	NEGATIVE	0.99464583
8138	1	POSITIVE	0.98173094
8139	1	POSITIVE	0.9864104
8140	0	NEGATIVE	0.984016
8141	0	NEGATIVE	0.95691794
8142	0	NEGATIVE	0.99764645
8143	0	NEGATIVE	0.9959703
8144	0	NEGATIVE	0.99774027
8145	0	NEGATIVE	0.9946688
8146	1	POSITIVE	0.9909498
8147	1	POSITIVE	0.9974235
8148	0	NEGATIVE	0.9977567
8149	0	NEGATIVE	0.9939224
8150	0	NEGATIVE	0.9958383
8151	0	NEGATIVE	0.9977278
8152	1	POSITIVE	0.99265254
8153	0	NEGATIVE	0.99503005
8154	1	POSITIVE	0.9780108
8155	0	NEGATIVE	0.990966
8156	0	NEGATIVE	0.7697807
8157	0	NEGATIVE	0.9990292
8158	0	NEGATIVE	0.98810005
8159	1	POSITIVE	0.9971342
8160	1	POSITIVE	0.96871793
8161	0	NEGATIVE	0.97373694
8162	1	POSITIVE	0.9939201
8163	0	NEGATIVE	0.98393285
8164	0	NEGATIVE	0.995458
8165	0	NEGATIVE	0.9907065
8166	1	POSITIVE	0.99152607
8167	0	NEGATIVE	0.9954793
8168	0	NEGATIVE	0.9956565
8169	0	NEGATIVE	0.9957328
8170	0	NEGATIVE	0.99634314
8171	0	NEGATIVE	0.9969634
8172	0	NEGATIVE	0.99797875
8173	0	NEGATIVE	0.9971796
8174	1	POSITIVE	0.9798963
8175	0	NEGATIVE	0.99584246
8176	0	NEGATIVE	0.98861575
8177	1	POSITIVE	0.9760201
8178	0	NEGATIVE	0.98382103
8179	1	POSITIVE	0.9908081
8180	0	NEGATIVE	0.99401104
8181	0	NEGATIVE	0.9947998
8182	0	NEGATIVE	0.9921766
8183	0	NEGATIVE	0.99405795
8184	0	NEGATIVE	0.99399525
8185	0	NEGATIVE	0.9994497
8186	0	NEGATIVE	0.9986465
8187	0	NEGATIVE	0.99909127
8188	0	NEGATIVE	0.9988551
8189	0	NEGATIVE	0.9987483
8190	0	NEGATIVE	0.99810565
8191	0	NEGATIVE	0.99067795
8192	0	NEGATIVE	0.9947764
8193	0	NEGATIVE	0.99888766
8194	0	NEGATIVE	0.99886835
8195	0	NEGATIVE	0.99426347
8196	1	POSITIVE	0.97579485
8197	0	NEGATIVE	0.99611336
8198	0	NEGATIVE	0.99811655
8199	0	NEGATIVE	0.99880093
8200	1	POSITIVE	0.99516875
8201	0	NEGATIVE	0.99874425
8202	0	NEGATIVE	0.99810356
8203	0	NEGATIVE	0.99495655
8204	0	NEGATIVE	0.9982913
8205	0	NEGATIVE	0.98761284
8206	0	NEGATIVE	0.9989616
8207	0	NEGATIVE	0.9977228
8208	0	NEGATIVE	0.9985959
8209	0	NEGATIVE	0.9983034
8210	0	NEGATIVE	0.9991045
8211	0	NEGATIVE	0.89852434
8212	0	NEGATIVE	0.99792904
8213	0	NEGATIVE	0.9977315
8214	0	NEGATIVE	0.99880356
8215	1	POSITIVE	0.9871689
8216	0	NEGATIVE	0.9982048
8217	0	NEGATIVE	0.998193
8218	0	NEGATIVE	0.9990197
8219	0	NEGATIVE	0.9921538
8220	1	POSITIVE	0.99205124
8221	1	POSITIVE	0.9886321
8222	0	NEGATIVE	0.9989646
8223	0	NEGATIVE	0.9928875
8224	0	NEGATIVE	0.96414244
8225	1	POSITIVE	0.9841047
8226	1	POSITIVE	0.99212587
8227	0	NEGATIVE	0.9804808
8228	0	NEGATIVE	0.9940878
8229	0	NEGATIVE	0.99949634
8230	0	NEGATIVE	0.99698585
8231	0	NEGATIVE	0.9983083
8232	0	NEGATIVE	0.99888
8233	0	NEGATIVE	0.94680256
8234	0	NEGATIVE	0.9981439
8235	0	NEGATIVE	0.9873587
8236	0	NEGATIVE	0.9908641
8237	0	NEGATIVE	0.995033
8238	1	POSITIVE	0.98972195
8239	0	NEGATIVE	0.99904346
8240	1	POSITIVE	0.9411778
8241	1	POSITIVE	0.9882925
8242	0	NEGATIVE	0.9937937
8243	0	NEGATIVE	0.98861617
8244	1	POSITIVE	0.9981619
8245	0	NEGATIVE	0.99478906
8246	0	NEGATIVE	0.99806434
8247	0	NEGATIVE	0.99171567
8248	0	NEGATIVE	0.99755585
8249	1	POSITIVE	0.9959312
8250	0	NEGATIVE	0.99624366
8251	0	NEGATIVE	0.9971431
8252	0	NEGATIVE	0.9865794
8253	0	NEGATIVE	0.9935934
8254	0	NEGATIVE	0.9903952
8255	0	NEGATIVE	0.9977567
8256	0	NEGATIVE	0.9932562
8257	1	POSITIVE	0.9849156
8258	1	POSITIVE	0.99725705
8259	0	NEGATIVE	0.9933172
8260	0	NEGATIVE	0.9916437
8261	0	NEGATIVE	0.99778223
8262	0	NEGATIVE	0.99381095
8263	0	NEGATIVE	0.9979639
8264	0	NEGATIVE	0.998951
8265	0	NEGATIVE	0.9819751
8266	1	POSITIVE	0.9973436
8267	1	POSITIVE	0.9979574
8268	0	NEGATIVE	0.9659527
8269	1	POSITIVE	0.99555725
8270	1	POSITIVE	0.9854214
8271	1	POSITIVE	0.9924536
8272	1	POSITIVE	0.98621374
8273	0	NEGATIVE	0.9959489
8274	0	NEGATIVE	0.9848279
8275	1	POSITIVE	0.99517214
8276	0	NEGATIVE	0.99756944
8277	1	POSITIVE	0.9565479
8278	1	POSITIVE	0.9924201
8279	0	NEGATIVE	0.99851745
8280	1	POSITIVE	0.9737776
8281	0	NEGATIVE	0.99801683
8282	0	NEGATIVE	0.9923969
8283	0	NEGATIVE	0.9713743
8284	1	POSITIVE	0.98394686
8285	0	NEGATIVE	0.9990244
8286	1	POSITIVE	0.9840621
8287	1	POSITIVE	0.9725748
8288	0	NEGATIVE	0.99680465
8289	0	NEGATIVE	0.9890892
8290	0	NEGATIVE	0.9991598
8291	1	POSITIVE	0.9964049
8292	0	NEGATIVE	0.99820083
8293	1	POSITIVE	0.99441856
8294	1	POSITIVE	0.9898393
8295	1	POSITIVE	0.9965425
8296	0	NEGATIVE	0.9870401
8297	0	NEGATIVE	0.99812084
8298	0	NEGATIVE	0.9977004
8299	0	NEGATIVE	0.99675316
8300	0	NEGATIVE	0.99701583
8301	0	NEGATIVE	0.9966406
8302	0	NEGATIVE	0.9991267
8303	0	NEGATIVE	0.99563384
8304	1	POSITIVE	0.90664846
8305	0	NEGATIVE	0.9854605
8306	0	NEGATIVE	0.98747325
8307	0	NEGATIVE	0.9984695
8308	0	NEGATIVE	0.9950816
8309	0	NEGATIVE	0.97127813
8310	0	NEGATIVE	0.99770796
8311	0	NEGATIVE	0.9964152
8312	0	NEGATIVE	0.9978286
8313	0	NEGATIVE	0.99080145
8314	0	NEGATIVE	0.9902422
8315	0	NEGATIVE	0.99460995
8316	1	POSITIVE	0.9940941
8317	0	NEGATIVE	0.9985142
8318	0	NEGATIVE	0.9982506
8319	1	POSITIVE	0.9715264
8320	1	POSITIVE	0.9722212
8321	0	NEGATIVE	0.97956586
8322	0	NEGATIVE	0.9973041
8323	1	POSITIVE	0.9917833
8324	0	NEGATIVE	0.9969638
8325	0	NEGATIVE	0.9922604
8326	0	NEGATIVE	0.99527675
8327	0	NEGATIVE	0.9937696
8328	0	NEGATIVE	0.9913567
8329	0	NEGATIVE	0.9954722
8330	0	NEGATIVE	0.9988752
8331	0	NEGATIVE	0.98626107
8332	1	POSITIVE	0.99497455
8333	0	NEGATIVE	0.99827325
8334	1	POSITIVE	0.99327874
8335	1	POSITIVE	0.99330074
8336	0	NEGATIVE	0.9979042
8337	1	POSITIVE	0.98655826
8338	0	NEGATIVE	0.99944735
8339	0	NEGATIVE	0.9973009
8340	1	POSITIVE	0.9921486
8341	0	NEGATIVE	0.9977558
8342	0	NEGATIVE	0.9920543
8343	0	NEGATIVE	0.99698275
8344	0	NEGATIVE	0.9530978
8345	0	NEGATIVE	0.9980937
8346	1	POSITIVE	0.97977954
8347	0	NEGATIVE	0.9986602
8348	0	NEGATIVE	0.9915597
8349	0	NEGATIVE	0.9974052
8350	0	NEGATIVE	0.9982144
8351	0	NEGATIVE	0.99335015
8352	1	POSITIVE	0.9770703
8353	0	NEGATIVE	0.99846447
8354	0	NEGATIVE	0.9989698
8355	0	NEGATIVE	0.9979623
8356	0	NEGATIVE	0.999204
8357	0	NEGATIVE	0.99636656
8358	0	NEGATIVE	0.9978123
8359	0	NEGATIVE	0.9434263
8360	0	NEGATIVE	0.99310815
8361	0	NEGATIVE	0.9969775
8362	0	NEGATIVE	0.9898051
8363	0	NEGATIVE	0.9973979
8364	0	NEGATIVE	0.99749315
8365	0	NEGATIVE	0.9949462
8366	0	NEGATIVE	0.6431035
8367	0	NEGATIVE	0.9986971
8368	0	NEGATIVE	0.9016627
8369	0	NEGATIVE	0.97569185
8370	0	NEGATIVE	0.99739194
8371	0	NEGATIVE	0.990875
8372	0	NEGATIVE	0.998902
8373	1	POSITIVE	0.8973929
8374	0	NEGATIVE	0.9975101
8375	1	POSITIVE	0.9774261
8376	0	NEGATIVE	0.9975186
8377	0	NEGATIVE	0.9982708
8378	0	NEGATIVE	0.9972686
8379	0	NEGATIVE	0.9883003
8380	0	NEGATIVE	0.9814737
8381	0	NEGATIVE	0.9968899
8382	0	NEGATIVE	0.986897
8383	0	NEGATIVE	0.99786365
8384	0	NEGATIVE	0.9935495
8385	0	NEGATIVE	0.99789274
8386	0	NEGATIVE	0.99396884
8387	1	POSITIVE	0.9965361
8388	1	POSITIVE	0.9948399
8389	1	POSITIVE	0.98681796
8390	0	NEGATIVE	0.99785376
8391	0	NEGATIVE	0.54813546
8392	1	POSITIVE	0.99828076
8393	0	NEGATIVE	0.98918885
8394	0	NEGATIVE	0.94914913
8395	0	NEGATIVE	0.97417027
8396	0	NEGATIVE	0.99841297
8397	0	NEGATIVE	0.9977856
8398	1	POSITIVE	0.99340564
8399	0	NEGATIVE	0.9977332
8400	0	NEGATIVE	0.99062836
8401	0	NEGATIVE	0.99240285
8402	0	NEGATIVE	0.9984673
8403	0	NEGATIVE	0.9929302
8404	1	POSITIVE	0.9937482
8405	1	POSITIVE	0.9780721
8406	0	NEGATIVE	0.8744869
8407	0	NEGATIVE	0.996322
8408	0	NEGATIVE	0.9991113
8409	1	POSITIVE	0.9865329
8410	0	NEGATIVE	0.9982818
8411	0	NEGATIVE	0.99833536
8412	0	NEGATIVE	0.99562794
8413	0	NEGATIVE	0.9938491
8414	1	POSITIVE	0.98990977
8415	0	NEGATIVE	0.9948439
8416	1	POSITIVE	0.98836434
8417	0	NEGATIVE	0.9896219
8418	0	NEGATIVE	0.98903906
8419	0	NEGATIVE	0.99718094
8420	1	POSITIVE	0.9966694
8421	0	NEGATIVE	0.9983234
8422	0	NEGATIVE	0.9939909
8423	0	NEGATIVE	0.998492
8424	0	NEGATIVE	0.99598616
8425	0	NEGATIVE	0.9977361
8426	0	NEGATIVE	0.99277866
8427	1	POSITIVE	0.98872066
8428	0	NEGATIVE	0.9990185
8429	0	NEGATIVE	0.9975368
8430	0	NEGATIVE	0.9974189
8431	1	POSITIVE	0.9236411
8432	0	NEGATIVE	0.97982186
8433	0	NEGATIVE	0.9917312
8434	1	POSITIVE	0.98420376
8435	0	NEGATIVE	0.9964885
8436	0	NEGATIVE	0.99904895
8437	0	NEGATIVE	0.99806285
8438	0	NEGATIVE	0.98289084
8439	0	NEGATIVE	0.99867225
8440	1	POSITIVE	0.98073053
8441	1	POSITIVE	0.99647516
8442	1	POSITIVE	0.9976528
8443	1	POSITIVE	0.99753547
8444	1	POSITIVE	0.993401
8445	1	POSITIVE	0.9860867
8446	1	POSITIVE	0.9874652
8447	0	NEGATIVE	0.9879039
8448	0	NEGATIVE	0.99577117
8449	0	NEGATIVE	0.99654895
8450	1	POSITIVE	0.9948658
8451	1	POSITIVE	0.7512013
8452	0	NEGATIVE	0.9772985
8453	0	NEGATIVE	0.99402165
8454	0	NEGATIVE	0.991978
8455	0	NEGATIVE	0.993121
8456	1	POSITIVE	0.91114146
8457	0	NEGATIVE	0.99685305
8458	0	NEGATIVE	0.9978139
8459	1	POSITIVE	0.8566096
8460	0	NEGATIVE	0.9986922
8461	0	NEGATIVE	0.9881822
8462	0	NEGATIVE	0.9946567
8463	1	POSITIVE	0.99802214
8464	0	NEGATIVE	0.9960012
8465	1	POSITIVE	0.9880093
8466	0	NEGATIVE	0.9913238
8467	0	NEGATIVE	0.95953864
8468	0	NEGATIVE	0.99770516
8469	0	NEGATIVE	0.993809
8470	1	POSITIVE	0.9170145
8471	1	POSITIVE	0.99002045
8472	0	NEGATIVE	0.9110617
8473	0	NEGATIVE	0.9967877
8474	0	NEGATIVE	0.9971716
8475	0	NEGATIVE	0.9871549
8476	0	NEGATIVE	0.99835587
8477	0	NEGATIVE	0.99266374
8478	0	NEGATIVE	0.95126384
8479	0	NEGATIVE	0.9989887
8480	0	NEGATIVE	0.99507064
8481	0	NEGATIVE	0.97110695
8482	0	NEGATIVE	0.9977965
8483	0	NEGATIVE	0.98377323
8484	1	POSITIVE	0.98189783
8485	0	NEGATIVE	0.9895164
8486	0	NEGATIVE	0.96155757
8487	0	NEGATIVE	0.9973381
8488	0	NEGATIVE	0.99655104
8489	0	NEGATIVE	0.99543285
8490	1	POSITIVE	0.98501885
8491	1	POSITIVE	0.9942086
8492	0	NEGATIVE	0.9975022
8493	1	POSITIVE	0.9906973
8494	0	NEGATIVE	0.9834164
8495	0	NEGATIVE	0.99833703
8496	1	POSITIVE	0.9888217
8497	0	NEGATIVE	0.9966638
8498	0	NEGATIVE	0.9974418
8499	1	POSITIVE	0.9875361
8500	0	NEGATIVE	0.9974639
8501	0	NEGATIVE	0.95743823
8502	0	NEGATIVE	0.9964161
8503	1	POSITIVE	0.9739829
8504	0	NEGATIVE	0.98305655
8505	1	POSITIVE	0.8840211
8506	0	NEGATIVE	0.99343604
8507	0	NEGATIVE	0.9976377
8508	1	POSITIVE	0.9902873
8509	1	POSITIVE	0.9973929
8510	0	NEGATIVE	0.9865282
8511	0	NEGATIVE	0.9980109
8512	1	POSITIVE	0.98944575
8513	0	NEGATIVE	0.99800134
